fq_name	short_name	namespace	kind	module	source_file	evidence_class	api_status	type_summary	universe_params	canonical_owner	disposition	notes
LRA.Identity.EqualityStructure.noConfusionType	noConfusionType	LRA.Identity.EqualityStructure	definition	LRA.VolumeI.Identity.Model.Structures	LRA/VolumeI/Identity/Model/Structures.lean	generated_companion	public	Sort.{u_1} -> LRA.Identity.EqualityStructure.{u} -> LRA.Identity.EqualityStructure.{u} -> Sort.{u_1}	u_1,u	LRA.Identity.EqualityStructure.noConfusionType	KEEP	compiled environment plus reconciled source scan
LRA.Identity.EqualityStructure.rec	rec	LRA.Identity.EqualityStructure	recursor	LRA.VolumeI.Identity.Model.Structures	LRA/VolumeI/Identity/Model/Structures.lean	generated_recursor	public	forall {motive : LRA.Identity.EqualityStructure.{u} -> Sort.{u_1}}, (forall (Carrier : Type.{u}) (carrierNonempty : Nonempty.{succ u} Carrier) (equalityInterpretation : Carrier -> Carrier -> Prop) (equalityIsDiagonal : forall (left : Carrier) (right : Carrier), Iff (equalityInterpretation left right) (LRA.Identity.EqualityDiagonal.{u} Carrier left right)), motive (LRA.Identity.EqualityStructure.mk.{u} Carrier carrierNonempty equalityInterpretation equalityIsDiagonal)) -> (forall (t : LRA.Identity.EqualityStructure.{u}), motive t)	u_1,u	LRA.Identity.EqualityStructure.rec	KEEP	compiled environment plus reconciled source scan
LRA.Identity.EqualityStructure.recOn	recOn	LRA.Identity.EqualityStructure	definition	LRA.VolumeI.Identity.Model.Structures	LRA/VolumeI/Identity/Model/Structures.lean	generated_or_elaborated	public	forall {motive : LRA.Identity.EqualityStructure.{u} -> Sort.{u_1}} (t : LRA.Identity.EqualityStructure.{u}), (forall (Carrier : Type.{u}) (carrierNonempty : Nonempty.{succ u} Carrier) (equalityInterpretation : Carrier -> Carrier -> Prop) (equalityIsDiagonal : forall (left : Carrier) (right : Carrier), Iff (equalityInterpretation left right) (LRA.Identity.EqualityDiagonal.{u} Carrier left right)), motive (LRA.Identity.EqualityStructure.mk.{u} Carrier carrierNonempty equalityInterpretation equalityIsDiagonal)) -> (motive t)	u_1,u	LRA.Identity.EqualityStructure.recOn	KEEP	compiled environment plus reconciled source scan
LRA.Identity.EqualityStructure.toFirstOrderModel	toFirstOrderModel	LRA.Identity.EqualityStructure	definition	LRA.VolumeI.Identity.Model.Structures	LRA/VolumeI/Identity/Model/Structures.lean	authored	public	LRA.Identity.EqualityStructure.{u} -> (LRA.Logic.FirstOrder.Model.{u} LRA.Identity.pureEqualitySignature)	u	LRA.Identity.EqualityStructure.toFirstOrderModel	KEEP	compiled environment plus reconciled source scan
LRA.Identity.EqualitySubstitution	EqualitySubstitution	LRA.Identity	theorem	LRA.VolumeI.Identity.Theorems.Core	LRA/VolumeI/Identity/Theorems/Core.lean	authored	public	forall {Carrier : Type.{u}} {left : Carrier} {right : Carrier}, (Eq.{succ u} Carrier left right) -> (forall (formula : Carrier -> Prop), Iff (formula left) (formula right))	u	LRA.Identity.EqualitySubstitution	KEEP	compiled environment plus reconciled source scan
LRA.Identity.EqualitySymmetry	EqualitySymmetry	LRA.Identity	theorem	LRA.VolumeI.Identity.Theorems.Core	LRA/VolumeI/Identity/Theorems/Core.lean	authored	public	forall {Carrier : Type.{u}} {left : Carrier} {right : Carrier}, (Eq.{succ u} Carrier left right) -> (Eq.{succ u} Carrier right left)	u	LRA.Identity.EqualitySymmetry	KEEP	compiled environment plus reconciled source scan
LRA.Identity.EqualityTheory	EqualityTheory	LRA.Identity	inductive	LRA.VolumeI.Identity.Model.Theory	LRA/VolumeI/Identity/Model/Theory.lean	authored	public	Type.{u} -> Prop	u	LRA.Identity.EqualityTheory	KEEP	compiled environment plus reconciled source scan
LRA.Identity.EqualityTheory.casesOn	casesOn	LRA.Identity.EqualityTheory	definition	LRA.VolumeI.Identity.Model.Theory	LRA/VolumeI/Identity/Model/Theory.lean	generated_or_elaborated	public	forall {Carrier : Type.{u}} {motive : (LRA.Identity.EqualityTheory.{u} Carrier) -> Sort.{u_1}} (t : LRA.Identity.EqualityTheory.{u} Carrier), (forall (reflexivity : forall (x : Carrier), Eq.{succ u} Carrier x x) (leibniz : forall (x : Carrier) (y : Carrier), (Eq.{succ u} Carrier x y) -> (forall (property : Carrier -> Prop), Iff (property x) (property y))), motive (LRA.Identity.EqualityTheory.mk.{u} Carrier reflexivity leibniz)) -> (motive t)	u_1,u	LRA.Identity.EqualityTheory.casesOn	KEEP	compiled environment plus reconciled source scan
LRA.Identity.EqualityTheory.leibniz	leibniz	LRA.Identity.EqualityTheory	theorem	LRA.VolumeI.Identity.Model.Theory	LRA/VolumeI/Identity/Model/Theory.lean	generated_projection	public	forall {Carrier : Type.{u}}, (LRA.Identity.EqualityTheory.{u} Carrier) -> (forall (x : Carrier) (y : Carrier), (Eq.{succ u} Carrier x y) -> (forall (property : Carrier -> Prop), Iff (property x) (property y)))	u	LRA.Identity.EqualityTheory.leibniz	KEEP	compiled environment plus reconciled source scan
LRA.Identity.EqualityTheory.mk	mk	LRA.Identity.EqualityTheory	constructor	LRA.VolumeI.Identity.Model.Theory	LRA/VolumeI/Identity/Model/Theory.lean	generated_constructor	public	forall {Carrier : Type.{u}}, (forall (x : Carrier), Eq.{succ u} Carrier x x) -> (forall (x : Carrier) (y : Carrier), (Eq.{succ u} Carrier x y) -> (forall (property : Carrier -> Prop), Iff (property x) (property y))) -> (LRA.Identity.EqualityTheory.{u} Carrier)	u	LRA.Identity.EqualityTheory.mk	KEEP	compiled environment plus reconciled source scan
LRA.Identity.EqualityTheory.mk._flat_ctor	_flat_ctor	LRA.Identity.EqualityTheory.mk	definition	LRA.VolumeI.Identity.Model.Theory	LRA/VolumeI/Identity/Model/Theory.lean	generated_or_elaborated	public	forall {Carrier : Type.{u}}, (forall (x : Carrier), Eq.{succ u} Carrier x x) -> (forall (x : Carrier) (y : Carrier), (Eq.{succ u} Carrier x y) -> (forall (property : Carrier -> Prop), Iff (property x) (property y))) -> (LRA.Identity.EqualityTheory.{u} Carrier)	u	LRA.Identity.EqualityTheory.mk._flat_ctor	KEEP	compiled environment plus reconciled source scan
LRA.Identity.EqualityTheory.rec	rec	LRA.Identity.EqualityTheory	recursor	LRA.VolumeI.Identity.Model.Theory	LRA/VolumeI/Identity/Model/Theory.lean	generated_recursor	public	forall {Carrier : Type.{u}} {motive : (LRA.Identity.EqualityTheory.{u} Carrier) -> Sort.{u_1}}, (forall (reflexivity : forall (x : Carrier), Eq.{succ u} Carrier x x) (leibniz : forall (x : Carrier) (y : Carrier), (Eq.{succ u} Carrier x y) -> (forall (property : Carrier -> Prop), Iff (property x) (property y))), motive (LRA.Identity.EqualityTheory.mk.{u} Carrier reflexivity leibniz)) -> (forall (t : LRA.Identity.EqualityTheory.{u} Carrier), motive t)	u_1,u	LRA.Identity.EqualityTheory.rec	KEEP	compiled environment plus reconciled source scan
LRA.Identity.EqualityTheory.recOn	recOn	LRA.Identity.EqualityTheory	definition	LRA.VolumeI.Identity.Model.Theory	LRA/VolumeI/Identity/Model/Theory.lean	generated_or_elaborated	public	forall {Carrier : Type.{u}} {motive : (LRA.Identity.EqualityTheory.{u} Carrier) -> Sort.{u_1}} (t : LRA.Identity.EqualityTheory.{u} Carrier), (forall (reflexivity : forall (x : Carrier), Eq.{succ u} Carrier x x) (leibniz : forall (x : Carrier) (y : Carrier), (Eq.{succ u} Carrier x y) -> (forall (property : Carrier -> Prop), Iff (property x) (property y))), motive (LRA.Identity.EqualityTheory.mk.{u} Carrier reflexivity leibniz)) -> (motive t)	u_1,u	LRA.Identity.EqualityTheory.recOn	KEEP	compiled environment plus reconciled source scan
LRA.Identity.EqualityTheory.reflexivity	reflexivity	LRA.Identity.EqualityTheory	theorem	LRA.VolumeI.Identity.Model.Theory	LRA/VolumeI/Identity/Model/Theory.lean	generated_projection	public	forall {Carrier : Type.{u}}, (LRA.Identity.EqualityTheory.{u} Carrier) -> (forall (x : Carrier), Eq.{succ u} Carrier x x)	u	LRA.Identity.EqualityTheory.reflexivity	KEEP	compiled environment plus reconciled source scan
LRA.Identity.EqualityTransitivity	EqualityTransitivity	LRA.Identity	theorem	LRA.VolumeI.Identity.Theorems.Core	LRA/VolumeI/Identity/Theorems/Core.lean	authored	public	forall {Carrier : Type.{u}} {first : Carrier} {second : Carrier} {third : Carrier}, (Eq.{succ u} Carrier first second) -> (Eq.{succ u} Carrier second third) -> (Eq.{succ u} Carrier first third)	u	LRA.Identity.EqualityTransitivity	KEEP	compiled environment plus reconciled source scan
LRA.Identity.Exists	Exists	LRA.Identity	definition	LRA.VolumeI.Identity.Model.Theory	LRA/VolumeI/Identity/Model/Theory.lean	authored	public	forall {Carrier : Type.{u}}, (Carrier -> Prop) -> Prop	u	LRA.Identity.Exists	KEEP	compiled environment plus reconciled source scan
LRA.Identity.ExistsAndUnique	ExistsAndUnique	LRA.Identity	definition	LRA.VolumeI.Identity.Model.Theory	LRA/VolumeI/Identity/Model/Theory.lean	authored	public	forall {Carrier : Type.{u}}, (Carrier -> Prop) -> Prop	u	LRA.Identity.ExistsAndUnique	KEEP	compiled environment plus reconciled source scan
LRA.Identity.FunctionCongruence	FunctionCongruence	LRA.Identity	theorem	LRA.VolumeI.Identity.Model.Native	LRA/VolumeI/Identity/Model/Native.lean	authored	public	forall {Domain : Type.{u}} {Codomain : Type.{v}} {left : Domain} {right : Domain}, (Eq.{succ u} Domain left right) -> (forall (function : Domain -> Codomain), Eq.{succ v} Codomain (function left) (function right))	u,v	LRA.Identity.FunctionCongruence	KEEP	compiled environment plus reconciled source scan
LRA.Identity.IdentityRelation	IdentityRelation	LRA.Identity	definition	LRA.VolumeI.Identity.Theorems.Relations	LRA/VolumeI/Identity/Theorems/Relations.lean	authored	public	forall {Carrier : Type.{u}}, Carrier -> Carrier -> Prop	u	LRA.Identity.IdentityRelation	KEEP	compiled environment plus reconciled source scan
LRA.Identity.LeibnizLaw	LeibnizLaw	LRA.Identity	axiom	LRA.VolumeI.Identity.Axioms.Axioms	LRA/VolumeI/Identity/Axioms/Axioms.lean	authored	public	forall {Carrier : Type.{u}} {left : Carrier} {right : Carrier}, (Eq.{succ u} Carrier left right) -> (forall (property : Carrier -> Prop), Iff (property left) (property right))	u	LRA.Identity.LeibnizLaw	KEEP	compiled environment plus reconciled source scan
LRA.Identity.LeibnizSubstitution	LeibnizSubstitution	LRA.Identity	theorem	LRA.VolumeI.Identity.Theorems.Substitution	LRA/VolumeI/Identity/Theorems/Substitution.lean	authored	public	forall {Carrier : Type.{u}} {Left : Carrier} {Right : Carrier}, (Eq.{succ u} Carrier Left Right) -> (forall (Property : Carrier -> Prop), Iff (Property Left) (Property Right))	u	LRA.Identity.LeibnizSubstitution	KEEP	compiled environment plus reconciled source scan
LRA.Identity.NativeEquality	NativeEquality	LRA.Identity	definition	LRA.VolumeI.Identity.Model.Native	LRA/VolumeI/Identity/Model/Native.lean	authored	public	forall (Carrier : Type.{u}), Carrier -> Carrier -> Prop	u	LRA.Identity.NativeEquality	KEEP	compiled environment plus reconciled source scan
LRA.Identity.NativeEqualityIsDiagonal	NativeEqualityIsDiagonal	LRA.Identity	theorem	LRA.VolumeI.Identity.Model.Native	LRA/VolumeI/Identity/Model/Native.lean	authored	public	forall (Carrier : Type.{u}) (left : Carrier) (right : Carrier), Iff (LRA.Identity.NativeEquality.{u} Carrier left right) (Eq.{succ u} Carrier left right)	u	LRA.Identity.NativeEqualityIsDiagonal	KEEP	compiled environment plus reconciled source scan
LRA.Identity.NativeEqualitySatisfiesEqualityTheory	NativeEqualitySatisfiesEqualityTheory	LRA.Identity	theorem	LRA.VolumeI.Identity.Model.Theory	LRA/VolumeI/Identity/Model/Theory.lean	authored	public	forall (Carrier : Type.{u}), LRA.Identity.EqualityTheory.{u} Carrier	u	LRA.Identity.NativeEqualitySatisfiesEqualityTheory	KEEP	compiled environment plus reconciled source scan
LRA.Identity.PropositionalEquality	PropositionalEquality	LRA.Identity	definition	LRA.VolumeI.Identity.Theorems.Core	LRA/VolumeI/Identity/Theorems/Core.lean	authored	public	forall {Carrier : Type.{u}}, Carrier -> Carrier -> Prop	u	LRA.Identity.PropositionalEquality	KEEP	compiled environment plus reconciled source scan
LRA.Identity.PureEqualityLanguage	PureEqualityLanguage	LRA.Identity	definition	LRA.VolumeI.Identity.Model.Language	LRA/VolumeI/Identity/Model/Language.lean	authored	public	Type.{1}		LRA.Identity.PureEqualityLanguage	KEEP	compiled environment plus reconciled source scan
LRA.Identity.RelationCongruence	RelationCongruence	LRA.Identity	theorem	LRA.VolumeI.Identity.Model.Native	LRA/VolumeI/Identity/Model/Native.lean	authored	public	forall {Carrier : Type.{u}} {left : Carrier} {right : Carrier}, (Eq.{succ u} Carrier left right) -> (forall (relation : Carrier -> Prop), Iff (relation left) (relation right))	u	LRA.Identity.RelationCongruence	KEEP	compiled environment plus reconciled source scan
LRA.Identity.RewriteFunctionByEquality	RewriteFunctionByEquality	LRA.Identity	theorem	LRA.VolumeI.Identity.Theorems.ProofPatterns	LRA/VolumeI/Identity/Theorems/ProofPatterns.lean	authored	public	forall {Domain : Type.{u}} {Codomain : Type.{v}} {x : Domain} {y : Domain}, (Eq.{succ u} Domain x y) -> (forall (function : Domain -> Codomain), Eq.{succ v} Codomain (function x) (function y))	u,v	LRA.Identity.RewriteFunctionByEquality	KEEP	compiled environment plus reconciled source scan
LRA.Identity.RewritePropertyByEquality	RewritePropertyByEquality	LRA.Identity	theorem	LRA.VolumeI.Identity.Theorems.ProofPatterns	LRA/VolumeI/Identity/Theorems/ProofPatterns.lean	authored	public	forall {Carrier : Type.{u}} {x : Carrier} {y : Carrier}, (Eq.{succ u} Carrier x y) -> (forall (Property : Carrier -> Prop), Iff (Property x) (Property y))	u	LRA.Identity.RewritePropertyByEquality	KEEP	compiled environment plus reconciled source scan
LRA.Identity.RewriteRelationLeftByEquality	RewriteRelationLeftByEquality	LRA.Identity	theorem	LRA.VolumeI.Identity.Theorems.ProofPatterns	LRA/VolumeI/Identity/Theorems/ProofPatterns.lean	authored	public	forall {Carrier : Type.{u}} {x : Carrier} {y : Carrier} {z : Carrier}, (Eq.{succ u} Carrier x y) -> (forall (relation : Carrier -> Carrier -> Prop), Iff (relation x z) (relation y z))	u	LRA.Identity.RewriteRelationLeftByEquality	KEEP	compiled environment plus reconciled source scan
LRA.Identity.SubstitutionPreservesFunctions	SubstitutionPreservesFunctions	LRA.Identity	theorem	LRA.VolumeI.Identity.Theorems.Core	LRA/VolumeI/Identity/Theorems/Core.lean	authored	public	forall {Domain : Type.{u}} {Codomain : Type.{v}} {left : Domain} {right : Domain}, (Eq.{succ u} Domain left right) -> (forall (function : Domain -> Codomain), Eq.{succ v} Codomain (function left) (function right))	u,v	LRA.Identity.SubstitutionPreservesFunctions	KEEP	compiled environment plus reconciled source scan
LRA.Identity.SubstitutionPreservesOperations	SubstitutionPreservesOperations	LRA.Identity	theorem	LRA.VolumeI.Identity.Theorems.Core	LRA/VolumeI/Identity/Theorems/Core.lean	authored	public	forall {Carrier : Type.{u}} {left : Carrier} {left' : Carrier} {right : Carrier} {right' : Carrier}, (Eq.{succ u} Carrier left left') -> (Eq.{succ u} Carrier right right') -> (forall (operation : Carrier -> Carrier -> Carrier), Eq.{succ u} Carrier (operation left right) (operation left' right'))	u	LRA.Identity.SubstitutionPreservesOperations	KEEP	compiled environment plus reconciled source scan
LRA.Identity.SubstitutionPreservesOperationsLeft	SubstitutionPreservesOperationsLeft	LRA.Identity	theorem	LRA.VolumeI.Identity.Theorems.Core	LRA/VolumeI/Identity/Theorems/Core.lean	authored	public	forall {Carrier : Type.{u}} {left : Carrier} {left' : Carrier} {right : Carrier}, (Eq.{succ u} Carrier left left') -> (forall (operation : Carrier -> Carrier -> Carrier), Eq.{succ u} Carrier (operation left right) (operation left' right))	u	LRA.Identity.SubstitutionPreservesOperationsLeft	KEEP	compiled environment plus reconciled source scan
LRA.Identity.SubstitutionPreservesOperationsRight	SubstitutionPreservesOperationsRight	LRA.Identity	theorem	LRA.VolumeI.Identity.Theorems.Core	LRA/VolumeI/Identity/Theorems/Core.lean	authored	public	forall {Carrier : Type.{u}} {left : Carrier} {right : Carrier} {right' : Carrier}, (Eq.{succ u} Carrier right right') -> (forall (operation : Carrier -> Carrier -> Carrier), Eq.{succ u} Carrier (operation left right) (operation left right'))	u	LRA.Identity.SubstitutionPreservesOperationsRight	KEEP	compiled environment plus reconciled source scan
LRA.Identity.SubstitutionPreservesPredicates	SubstitutionPreservesPredicates	LRA.Identity	theorem	LRA.VolumeI.Identity.Theorems.Core	LRA/VolumeI/Identity/Theorems/Core.lean	authored	public	forall {Carrier : Type.{u}} {left : Carrier} {right : Carrier}, (Eq.{succ u} Carrier left right) -> (forall (predicate : Carrier -> Prop), Iff (predicate left) (predicate right))	u	LRA.Identity.SubstitutionPreservesPredicates	KEEP	compiled environment plus reconciled source scan
LRA.Identity.SubstitutionPreservesRelations	SubstitutionPreservesRelations	LRA.Identity	theorem	LRA.VolumeI.Identity.Theorems.Core	LRA/VolumeI/Identity/Theorems/Core.lean	authored	public	forall {Carrier : Type.{u}} {left : Carrier} {left' : Carrier} {right : Carrier} {right' : Carrier}, (Eq.{succ u} Carrier left left') -> (Eq.{succ u} Carrier right right') -> (forall (relation : Carrier -> Carrier -> Prop), Iff (relation left right) (relation left' right'))	u	LRA.Identity.SubstitutionPreservesRelations	KEEP	compiled environment plus reconciled source scan
LRA.Identity.SubstitutionPreservesRelationsLeft	SubstitutionPreservesRelationsLeft	LRA.Identity	theorem	LRA.VolumeI.Identity.Theorems.Core	LRA/VolumeI/Identity/Theorems/Core.lean	authored	public	forall {Carrier : Type.{u}} {left : Carrier} {right : Carrier} {fixed : Carrier}, (Eq.{succ u} Carrier left right) -> (forall (relation : Carrier -> Carrier -> Prop), Iff (relation left fixed) (relation right fixed))	u	LRA.Identity.SubstitutionPreservesRelationsLeft	KEEP	compiled environment plus reconciled source scan
LRA.Identity.SubstitutionPreservesRelationsRight	SubstitutionPreservesRelationsRight	LRA.Identity	theorem	LRA.VolumeI.Identity.Theorems.Core	LRA/VolumeI/Identity/Theorems/Core.lean	authored	public	forall {Carrier : Type.{u}} {left : Carrier} {right : Carrier} {fixed : Carrier}, (Eq.{succ u} Carrier left right) -> (forall (relation : Carrier -> Carrier -> Prop), Iff (relation fixed left) (relation fixed right))	u	LRA.Identity.SubstitutionPreservesRelationsRight	KEEP	compiled environment plus reconciled source scan
LRA.Identity.Unique	Unique	LRA.Identity	definition	LRA.VolumeI.Identity.Model.Theory	LRA/VolumeI/Identity/Model/Theory.lean	authored	public	forall {Carrier : Type.{u}}, (Carrier -> Prop) -> Prop	u	LRA.Identity.Unique	KEEP	compiled environment plus reconciled source scan
LRA.Identity.canonicalEqualityStructure	canonicalEqualityStructure	LRA.Identity	definition	LRA.VolumeI.Identity.Model.Structures	LRA/VolumeI/Identity/Model/Structures.lean	authored	public	forall (Carrier : Type.{u}) [inst._@.LRA.VolumeI.Identity.Model.Structures.3225486534._hygCtx._hyg.3 : Nonempty.{succ u} Carrier], LRA.Identity.EqualityStructure.{u}	u	LRA.Identity.canonicalEqualityStructure	KEEP	compiled environment plus reconciled source scan
LRA.Identity.canonicalEqualityStructure._proof_1	_proof_1	LRA.Identity.canonicalEqualityStructure	theorem	LRA.VolumeI.Identity.Model.Structures	LRA/VolumeI/Identity/Model/Structures.lean	generated_or_elaborated	public	forall (Carrier : Type.{u_1}) [inst._@.LRA.VolumeI.Identity.Model.Structures.3225486534._hygCtx._hyg.3 : Nonempty.{succ u_1} Carrier], Nonempty.{succ u_1} Carrier	u_1	LRA.Identity.canonicalEqualityStructure._proof_1	KEEP	compiled environment plus reconciled source scan
